,value,lat,lon
344,7486,37.41390921307703,126.9089369542469
345,10858,37.41397718070377,126.90871867366779
346,10858,37.41501208758633,126.90788714150749
347,7486,37.41506824368216,126.90800298619129
348,650,37.41559299341145,126.9175160484931
349,636,37.4186073689034,126.9331038923584
350,2826,37.41694280561667,126.910262923136
351,8648,37.41738496272727,126.9068890794615
352,11823,37.41781605623557,126.90678204830141
353,398,37.41761149430847,126.9088082356379
354,258,37.41658196274023,126.90710595460259
355,11823,37.42084102481395,126.90695957902159
356,8648,37.41869430614576,126.90696892361919
357,3710,37.41934080667703,126.9084825165683
358,2952,37.42049286840916,126.9073664235327
359,7581,37.42767065009859,126.9153237986332
360,11764,37.42114330566165,126.909387641931
361,13329,37.42229614927103,126.90628495440892
362,17217,37.42106205579612,126.90689495515029
363,43964,37.42195191624861,126.9076230623405
364,13329,37.42230611865667,126.9062787985328
365,17217,37.42225674357329,126.90616267344191
366,17217,37.42435880584208,126.9050187661128
367,13329,37.42337640009433,126.9056236419659
368,43964,37.42375403171379,126.9066755769205
369,17217,37.42453899426606,126.9051391731301
370,13329,37.4244494314892,126.9052224860584
371,51311,37.42509271523785,126.9060042046224
372,4189,37.42805908716536,126.91575589191758
373,2752,37.42952668061284,126.9158764231921
374,6121,37.42803786857028,126.91581836043258
375,3860,37.43187115074378,126.914986111465
376,18894,37.43002265002733,126.9159427356592
377,20674,37.43122196187458,126.9153258918862
378,25367,37.43280199319222,126.9148270173077
379,24188,37.43562543144203,126.9141884228835
380,15001,37.43588802544679,126.9142557358603
381,21288,37.4374568058911,126.9147936731996
382,15001,37.43746993060768,126.9146595169247
383,21288,37.43941624197679,126.9149027376773
384,12745,37.42757535740076,126.9046558131999
385,95040,37.42394620997528,126.903012190949
386,121557,37.42357903557951,126.9003590552391
387,95040,37.42369896474374,126.9003549444627
388,121557,37.42371812747411,126.9034339125983
389,70965,37.42400887252798,126.9061380873177
390,10445,37.42827395206609,126.9149147098377
391,10445,37.4289961481706,126.91358022219109
392,68921,37.42434103977592,126.90932535413059
393,68921,37.42404959892232,126.90768445643542
394,25327,37.42987057380794,126.91516085751579
395,67751,37.42891039084564,126.91324638046879
396,67751,37.42534617010746,126.91146804488791
397,70965,37.42434622090662,126.9089201831263
398,6570,37.42392937577561,126.9068374819147
399,1801,37.40927837660595,126.89329950257141
400,2048,37.41007562327351,126.89245649668992
401,10027,37.42427132766768,126.9046737441103
402,17217,37.42352610519898,126.9035761409855
403,58780,37.42360508468819,126.90359811607071
404,17247,37.4244441568108,126.90638248688559
405,15717,37.42436918352571,126.9081947448959
406,11737,37.42562701741951,126.9123668353528
407,70613,37.42841938785741,126.91536525121401
408,57116,37.42556082997401,126.91200346604549
409,13303,37.42889100286275,126.91328949099051
410,62028,37.42993051319308,126.91872081600651
411,57116,37.42840258927181,126.9155554546508
412,52218,37.42988076764558,126.91893802169729
413,41983,37.41678235790793,126.968376277444
414,39394,37.42782785679712,126.8957019244015
415,2087,37.42030435939694,126.89324697353202
416,2128,37.41873304007454,126.89558163679541
417,34903,37.36709599340454,126.95816532954609
418,38882,37.36508949374996,126.9586107356086
419,17450,37.36754748654052,126.95051941347592
420,18699,37.36794246236231,126.95154104871321
421,3780,37.36870518121761,126.9527034859892
422,3225,37.36827174357905,126.95214592345529
423,17260,37.36822696260369,126.9521838608715
424,17450,37.3693854310556,126.95436967397471
425,4614,37.36752452475064,126.95812604844481
426,4158,37.36913058748593,126.9579577989209
427,7093,37.36913943121145,126.95809279808451
428,7546,37.37029633693584,126.9579737043975
429,3370,37.36930139994234,126.9540448297083
430,3370,37.3693325561788,126.9543861105064
431,4783,37.36919586866048,126.9540808922612
432,4783,37.3692251183697,126.9544015165843
433,31844,37.36914408728315,126.95816029754809
434,29153,37.37028680661783,126.9577708606694
435,21964,37.36947596177036,126.9548772985018
436,21964,37.37021615041919,126.957440297735
437,22527,37.36937430667048,126.95492339160481
438,22527,37.36963883729443,126.955836297931
439,12485,37.37028999334392,126.9578384850184
440,10655,37.37161318095377,126.9578781423045
441,14047,37.37146324347848,126.9616398600925
442,14047,37.37206268124947,126.9626727365601
443,18514,37.37027330683485,126.95823604815658
444,18514,37.37196796227241,126.96273986019621
445,14047,37.37260755599097,126.96444870472521
446,18514,37.37219861783948,126.9634217677061
447,15407,37.37313671290941,126.96571198549191
448,18812,37.37277102512057,126.96522036112042
449,42197,37.37574346200361,126.956376017374
450,41697,37.37269574325795,126.9577994238537
451,42197,37.37809580607541,126.95510639182329
452,41697,37.37805264981876,126.95528986085242
453,14437,37.37814736789603,126.9698158303073
454,17213,37.37933264972139,126.97082532909191
455,43687,37.38042030552781,126.95392432987178
456,40594,37.37839502484394,126.95505707983459
457,14437,37.37939133729864,126.97070967361641
458,17213,37.38027493076051,126.9714810794426
459,14990,37.38236983731483,126.97221148637671
460,19779,37.38080652536217,126.9718464548735
461,43687,37.38155221232155,126.9533167674046
462,40594,37.38277249298311,126.9528091418815
463,46478,37.3866248373014,126.9505522976243
464,40471,37.3832630879366,126.95254579774321
465,21602,37.3860194625293,126.9726421419905
466,6198,37.38869011844369,126.9485042974918
467,9563,37.38778371222073,126.9498004853476
468,16664,37.38798446278202,126.9729351110749
469,17362,37.39050196186641,126.97358954780171
470,21602,37.3879882117605,126.97286748576349
471,4837,37.38864905646986,126.97300957920478
472,5813,37.38823908652518,126.9727467669285
473,5480,37.39048433682587,126.9736535801449
474,30267,37.38781861918449,126.9498524542412
475,39474,37.39007258713273,126.9466354861611
476,13616,37.38935802483464,126.9476356419088
477,12396,37.38943983744227,126.94772870496719
478,13616,37.39014665015495,126.9466391420998
479,12396,37.3908262749141,126.9459732982624
480,53661,37.39074702441127,126.94587839174709
481,42996,37.39130061815487,126.9453747983827
482,53661,37.39156671202872,126.94484739206351
483,42996,37.39164336870876,126.94494295539671
484,55996,37.39438186857781,126.94125254879731
485,43597,37.39214993102475,126.9443046739107
486,17362,37.39083580644533,126.9738056422263
487,16334,37.39466521207175,126.9754632358637
488,15058,37.39648580652988,126.9761506729925
489,16334,37.39248437243099,126.97451889150459
490,17751,37.39239786891065,126.9744815168486
491,16664,37.39131221264076,126.9741552042088
492,21046,37.3943557748318,126.9754802356814
493,20668,37.39623805616572,126.9762762669516
494,22298,37.39212515019682,126.97450701682249
495,21046,37.39342030563905,126.97506711072529
496,58152,37.39568989992148,126.93960282911621
497,46449,37.39533796237042,126.9401892362406
498,58152,37.39661436841175,126.9382702669528
499,46449,37.39670099291409,126.93835195463221
500,9598,37.39754646208426,126.93598304801891
501,7499,37.39709890020144,126.93758054823981
502,9598,37.39826627532674,126.93402532989491
503,7499,37.39836436887352,126.93408229840179
504,15342,37.39834018156717,126.93299492354471
505,15306,37.39848783691974,126.9335048918864
506,38184,37.39714668126653,126.9376127673336
507,65993,37.40004686882273,126.9299212672754
508,18377,37.39876486856357,126.9343481736128
509,18377,37.39887983756099,126.93829245437608
510,22073,37.39857158707127,126.9339796107583
511,22073,37.39873486837897,126.9347686110005
512,18377,37.39890477476185,126.94382845503029
513,22073,37.39877108736319,126.9436671730218
514,18377,37.39886986809891,126.9427069227866
515,22073,37.39876355626203,126.94150823515992
516,18377,37.39887539991274,126.9391458598855
517,22073,37.3987647127388,126.94072751670059
518,18377,37.39893515053945,126.9443230175932
519,22073,37.39882818095866,126.94434723596859
520,20980,37.39659730590115,126.97621186148199
521,20980,37.39691439947251,126.97638539135592
522,20980,37.40071930616307,126.97672989178992
523,30817,37.39686340031052,126.97650539232691
524,30817,37.39745864966861,126.97681632989391
525,30817,37.39771939964491,126.97702707917401
526,12001,37.40170836871968,126.9770797990953
527,12001,37.39978577517601,126.9789517668099
528,12001,37.3989010003606,126.97983800013809
529,13431,37.40122799299957,126.9777358605467
530,13431,37.39985096255012,126.9790598921452
531,13431,37.39816699983124,126.98120299962049
532,19037,37.40008671226002,126.9299673613558
533,14861,37.39931561810676,126.93160179899022
534,17000,37.39965333696751,126.94607726711521
535,21012,37.39904374299687,126.9452521414797
536,16639,37.40043621255467,126.9472432988735
537,16639,37.40173177455316,126.9496929864171
538,20076,37.40116293098891,126.9485245795647
539,20076,37.40124496210969,126.9486455793047
540,66345,37.40162755592519,126.9282144550889
541,53637,37.40090752515616,126.9292028609732
542,56055,37.40205815059653,126.92790554823921
543,17539,37.40196118064776,126.95076932950909
544,17539,37.40294039944007,126.9561269233638
545,20065,37.40175077433894,126.95026367313129
546,20065,37.40224449366301,126.95291867333059
547,19854,37.40269799375245,126.97597817358641
548,24905,37.40261189972525,126.9758956735479
549,37397,37.40284068117214,126.9770390791937
550,51756,37.40279133758433,126.97715964209391
551,18975,37.40357796220424,126.9596126730341
552,18975,37.40462202453614,126.96565739173509
553,21393,37.40321211907671,126.9582206110375
554,21393,37.40374799358505,126.9611472982842
555,19854,37.40426602420696,126.97330251629059
556,24905,37.40484480681027,126.9712737667463
557,66345,37.40694161944965,126.9230961106193
558,56055,37.40254877502905,126.927342672976
559,18975,37.40484524349012,126.969338704774
560,21393,37.40459074371454,126.96669011141779
561,4829,37.36535696200833,126.957952485503
562,409,37.36693080593506,126.95419717282041
563,5077,37.36892161848435,126.95363189261879
564,6588,37.36883908776976,126.9535437981187
565,5010,37.36915405633218,126.9532340797582
566,6080,37.36984821192739,126.9520431730879
567,5010,37.37073905654719,126.9509259541945
568,6080,37.37002571252913,126.95177576722841
569,5010,37.37376200018045,126.9462679998081
570,5010,37.37213899990079,126.9487419996792
571,6080,37.3720380000839,126.94867700007809
572,6080,37.37064699963935,126.95084999959481
573,11849,37.37246302520284,126.96485273621842
574,13079,37.37225958800479,126.9651785485359
575,13540,37.37315458755226,126.96468045496609
576,12282,37.3741601809962,126.9639887675799
577,12282,37.37484986863843,126.96361086040069
578,13540,37.37450190017202,126.9639530483278
579,12282,37.37577311857078,126.96309364228429
580,13540,37.37581714978736,126.9632177664871
581,2816,37.37665002526455,126.96437889173842
582,840,37.37674552521786,126.9643142043486
583,13869,37.37640974446325,126.9628903609484
584,14342,37.3785874624993,126.96183607966209
585,2816,37.37673980590623,126.9645492049155
586,840,37.37687230586022,126.9645032660731
587,224,37.377205400757,126.96911173599491
588,1741,37.37795630658037,126.9677607977018
589,2816,37.37796046238818,126.9655224851783
590,840,37.3786686809098,126.9658690479707
591,224,37.37786418087676,126.96768989153641
592,1741,37.37821952561589,126.96723289227279
593,224,37.37812755629153,126.9671616736869
594,1741,37.3788103373897,126.9660321101198
595,12301,37.37801686805178,126.9553439856147
596,21452,37.37915608773289,126.9574812665554
597,28847,37.37828121254733,126.95504451688679
598,7205,37.37855449399875,126.9550510480266
599,12301,37.37886818116462,126.9574651421861
600,553,37.3796790875717,126.96643726714198
601,4446,37.37898783805312,126.9662041115002
602,14568,37.37896049417634,126.9619964543047
603,14400,37.38073249320968,126.9614597986316
604,7205,37.37941568146,126.9571306108719
605,1859,37.37901205626373,126.9577906731682
606,1238,37.37953968106347,126.9574491736758
607,10427,37.38083730610172,126.9614857358457
608,18077,37.37925236886456,126.95741964231041
609,1276,37.38320805643194,126.9551628917194
610,1035,37.3828678375385,126.9554982666393
611,1859,37.38003349404746,126.9602839538418
612,8365,37.37929221244804,126.9394692358112
613,9464,37.37935774319109,126.9395769856372
614,5440,37.38045790043991,126.93917489250921
615,4261,37.38048939926759,126.939045236344
616,4038,37.38021786795584,126.9387531413415
617,2886,37.38099015063442,126.9377803604995
618,1238,37.38018927570944,126.95899539186159
619,21258,37.38053590015969,126.96148636081939
620,33169,37.38034130688711,126.9714601739187
621,41167,37.38018824399725,126.971604205033
622,41178,37.38025096209411,126.97139686024971
623,33188,37.3808362748046,126.9699403925951
624,1238,37.3806560560453,126.9601156411853
625,4446,37.38128249341082,126.96745479842029
626,553,37.3814946504419,126.9674288613122
627,1238,37.3810578058773,126.96115854883449
628,16438,37.38064374363618,126.9696569859466
629,124,37.38104980601213,126.96991623592258
630,41178,37.38073268036125,126.9699046730011
631,33188,37.38127443125082,126.9686768295735
632,5440,37.38103674290392,126.93941748678041
633,4261,37.38367499353404,126.94048789114821
634,24983,37.38097264934856,126.96869026725521
635,21087,37.38148436785378,126.9631346735315
636,18324,37.38158236784091,126.9630772043907
637,25036,37.38189380598551,126.9608392981644
638,7901,37.38132399371513,126.9612851114172
639,29204,37.3813820247328,126.9689001729545
640,16608,37.38152208764082,126.9679270791618
641,5028,37.3814237123649,126.9678652987278
642,3054,37.38382521244261,126.96897479774809
643,28,37.38243752446346,126.96898407956091
644,30663,37.38163793064891,126.9671722979879
645,16270,37.38166824328218,126.9674736731415
646,35562,37.38174993083833,126.96416829847709
647,19079,37.3819729308259,126.96556383038491
648,22479,37.38231186816873,126.9651150170126
649,8359,37.38221771224291,126.96518292330049
650,7392,37.38174883745283,126.9666624540008
651,31193,37.38193827454286,126.9660964231675
652,16789,37.38268068127589,126.9658734545949
653,11632,37.38185002437113,126.96604839176389
654,24923,37.3831956189302,126.96013254757929
655,7765,37.38323861890008,126.9602568917146
656,3370,37.38215761854912,126.9488886732683
657,1910,37.38247233706351,126.95175611026491
658,1910,37.38286133730762,126.9478712360535
659,3370,37.38486080609474,126.9441789550606
660,5170,37.38271446265946,126.9660557038481
661,8015,37.38400164933531,126.96891382989959
662,11958,37.38458427489184,126.9646934547571
663,15348,37.38385683765416,126.9652402669663
664,13705,37.38283765034127,126.95301686062479
665,10111,37.38335149402256,126.95425473566151
666,6490,37.3831630243286,126.9368222984857
667,6289,37.38356374377253,126.9393679236026
668,9492,37.38381999353717,126.94006870422079
669,11787,37.38352515014273,126.93969023623029
